Title,Model,Gold Weight,Brilliant Weight,Brilliant Type,Color Grade,Clarity,Polish,Quality Type,Guaranty Type,Stone Weight,Price
حلقه ست عروسی جواهر با نگین الماس تراش برلیان , srd1258,11/080,1/09 قیراط,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,90580000
حلقه ست عروسی جواهر با نگین الماس تراش برلیان , srd1257,9/390,0/92 سوت,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,76750000
حلقه ست عروسی جواهر با نگین الماس تراش برلیان , srd1256,28/400,2/78 قیراط,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,232220000
حلقه ست عروسی جواهر با نگین الماس تراش پرنس , srd1255,7/010,0/69 سوت,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,57320000
حلقه ست عروسی جواهر با نگین الماس تراش پرنس , srd1254,6/430,0/63 سوت,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,52560000
حلقه ست عروسی جواهر با نگین الماس تراش برلیان , srd1253,9/300,0/91 سوت,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,75990000
حلقه ست عروسی جواهر با نگین الماس تراش برلیان , srd1252,9/750,0/96 سوت,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,79670000
حلقه ست عروسی جواهر با نگین الماس تراش برلیان , srd1251,9/480,0/93 سوت,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,77510000
حلقه ست عروسی جواهر با نگین الماس تراش برلیان , srd1250,20/730,2/03 قیراط,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,169500000
حلقه ست عروسی جواهر با نگین الماس تراش برلیان , srd1249,9/390,0/92 سوت,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,76790000
حلقه ست عروسی جواهر با نگین الماس تراش برلیان , srd1248,12/650,1/24 قیراط,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,103420000
حلقه ست ازدواج جواهر با نگین الماس تراش برلیان , srd1247,10/960,1/07 قیراط,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,89600000
حلقه ست عروسی جواهر با نگین الماس تراش برلیان , srd1246,13/070,1/28 قیراط,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,106880000
حلقه ست عروسی جواهر با نگین الماس تراش برلیان , srd1245,14/450,1/42 قیراط,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,118110000
حلقه ست عروسی جواهر با نگین الماس تراش برلیان , srd1244,10/270,1/01 قیراط,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,83990000
حلقه ست عروسی جواهر با نگین الماس تراش برلیان , srd1243,7/320,0/72 سوت,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,59810000
حلقه ست عروسی جواهر با نگین الماس تراش برلیان , srd1242,8/950,0/88 سوت,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,73190000
حلقه ست عروسی جواهر با نگین الماس تراش برلیان , srd1241,8/660,0/85 سوت,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,70820000
حلقه ست عروسی جواهر با نگین الماس تراش برلیان , srd1240,8/200,0/80 سوت,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,67050000
حلقه ست عروسی جواهر با نگین الماس تراش برلیان , srd1239,11/780,1/15 قیراط,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,96330000
حلقه ست عروسی جواهر با نگین الماس تراش برلیان طرح ورساچی , srd1238,13/770,1/35 قیراط,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,112590000
حلقه ست عروسی جواهر با نگین الماس تراش برلیان , srd1237,11/600,1/14 قیراط,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,94820000
حلقه ست عروسی جواهر با نگین الماس تراش برلیان , srd1236,14/600,1/43 قیراط,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,119350000
حلقه ست عروسی جواهر با نگین الماس تراش برلیان , srd1235,8/710,0/85 سوت,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,71190000
حلقه ست عروسی جواهر با نگین الماس تراش برلیان , srd1234,9/550,0/94 سوت,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,78060000
حلقه ست عروسی جواهر با نگین الماس تراش برلیان , srd1233,7/310,0/72 سوت,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,59800000
حلقه ست عروسی جواهر با نگین الماس تراش برلیان , srd1232,11/870,1/16 قیراط,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,97080000
حلقه ست عروسی جواهر با نگین الماس تراش برلیان , srd1231,16/470,1/61 قیراط,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,134610000
حلقه ست عروسی جواهر با نگین الماس تراش برلیان , srd1230,10/560,1/03 قیراط,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,86320000
حلقه ست عروسی جواهر با نگین الماس تراش پرنس , srd1229,7/010,0/69 سوت,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,57290000
حلقه ست عروسی طلا با نگین الماس تراش برلیان , srd1228,18/420,1/81 قیراط,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,150570000
حلقه ست عروسی طلا با نگین الماس تراش برلیان , srd1227,17/190,1/68 قیراط,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,140500000
حلقه ست عروسی طلا با نگین الماس تراش برلیان , srd1226,25/620,2/51 قیراط,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,209430000
حلقه ورساچی ست عروسی طلا با نگین الماس تراش برلیان , srd1225,19/290,1/89 قیراط,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,157730000
حلقه ست عروسی طلا با نگین الماس تراش برلیان , srd1224,10/640,1/04 قیراط,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,86950000
حلقه ست عروسی طلا با نگین الماس تراش برلیان , srd1223,9/370,0/92 سوت,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,76610000
حلقه ست عروسی طلا با نگین الماس تراش برلیان , srd1222,12/580,1/23 قیراط,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,102850000
حلقه ست عروسی طلا با نگین الماس تراش برلیان , srd1221,13/360,1/31 قیراط,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,109220000
حلقه ست عروسی طلا با نگین الماس تراش برلیان , srd1220,9/370,0/92 سوت,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,76610000
حلقه ست عروسی طلا با نگین الماس تراش برلیان , srd1219,12/610,1/24 قیراط,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,103120000
حلقه ست عروسی طلا با نگین الماس تراش برلیان , srd1218,11/440,1/12 قیراط,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,93490000
حلقه ست عروسی طلا با نگین الماس تراش برلیان , srd1217,24/970,2/45 قیراط,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,204120000
حلقه ست ازدواج طلا با نگین الماس تراش برلیان , srd1216,10/130,0/99 سوت,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,82820000
حلقه ست ازدواج طلا با نگین الماس تراش برلیان , srd1215,10/060,0/99 سوت,برلیان سفید پاک,F.G,FULL CUT - VS,"Excellent , Very Good","Excellent , Very Good",طلایی مادام العمر,مابین 50 سوت تا 2.5 قیراط متغیر,82240000
